"ProcessFamily","Source","Workshop","Subprocess","AppId","AppName","ScopeItemId","ScopeItemCandidate","ScopeItemConfidence","SAPBestPracticesValidation","TenantScopeValidation","TestScriptReference","BusinessOwner","FitGapDecision","DecisionStatus","PublicCloud2602","BusinessCatalog","Component","SourceFile"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P receiving, service entry and logistics evidence","Aprobacion SES","F2446","My Inbox - Approve Service Entry Sheets","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement / Inventory Owner","TBD - standard first","Open","Si","Without Catalog Assignment","MM-FIO-SRV","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P invoice verification, AP and payment handoff","Blocked invoices","MRBR","Release Blocked Invoices","TBD - validate in SAP Process Navigator / tenant","Invoice management and AP handoff","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AP Owner","TBD - standard first","Open","Si","SAP_PRC_BC_INVOICER","MM-IV-LIV","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","Business partner","F3163","Manage Business Partner Master Data","TBD - validate in SAP Process Navigator / tenant","Procurement analytics and spend control","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_CMD_BC_BP_MAINT","LO-MD-BP","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","S2P sourcing, contracts and source determination","Central contracts","F3144","Manage Central Purchase Contracts","TBD - validate in SAP Process Navigator / tenant","Sourcing, supplier management and contracts","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_CPC","MM-PUR-HUB-CTR","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","S2P sourcing, contracts and source determination","Comparacion cotizaciones","F2324","Compare Supplier Quotations","TBD - validate in SAP Process Navigator / tenant","Sourcing, supplier management and contracts","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_PIR","MM-PUR-RFQ","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","Confirmacion recepcion","F4489","Confirm Receipt of Goods-New","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_EMPLOYEE","MM-PUR-HUB-CNF","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","S2P sourcing, contracts and source determination","Contract leakage","F0572","Off-Contract Spend","TBD - validate in SAP Process Navigator / tenant","Sourcing, supplier management and contracts","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCH_ANALYTICS","MM-FIO-PUR-ANA","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","S2P sourcing, contracts and source determination","Contratos","F1600A","Manage Purchase Contracts (Version 2)","TBD - validate in SAP Process Navigator / tenant","Sourcing, supplier management and contracts","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_PUC","MM-FIO-PUR-SQ-CON","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","ERS","MRRL","Create Evaluated Receipt Settlement","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","Without Catalog Assignment","MM-IV-LIV","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","Global spend analytics","F3679","Global Purchasing Spend","TBD - validate in SAP Process Navigator / tenant","Procurement analytics and spend control","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PUR_CNTRL_ANA","MM-FIO-PUR-ANA","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","Goods movement fallback","MIGO","Goods Movement, Post Goods Movement","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_MM_BC_IM_PROCESS","MM-IM","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P receiving, service entry and logistics evidence","Goods receipt","F0843","Post Goods Receipt for Purchasing Document","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement / Inventory Owner","TBD - standard first","Open","Si","SAP_MM_BC_IM_GR_PROCESS","MM-FIO-IM-SGM","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P receiving, service entry and logistics evidence","Goods receipt sin referencia","F3244","Post Goods Receipt without Reference","TBD - validate in SAP Process Navigator / tenant","Goods receipt, service entry and logistics evidence","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement / Inventory Owner","TBD - standard first","Open","Si","SAP_MM_BC_IM_GR_PROCESS","MM-FIO-IM-SGM","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P invoice verification, AP and payment handoff","GR/IR clearing","MR11","Clear GR/IR Accounts, Clear GR/IR Clearing Account","TBD - validate in SAP Process Navigator / tenant","Invoice management and AP handoff","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AP Owner","TBD - standard first","Open","Si","SAP_SFIN_BC_IA_PER_GRIR","MM-IV-CA","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P analytics, spend control and governance","Info records","F1982","Manage Purchasing Info Records","TBD - validate in SAP Process Navigator / tenant","Procurement analytics and spend control","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_PIR","MM-FIO-PUR-IR","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P invoice verification, AP and payment handoff","Monitor supplier confirmations","F2359","Monitor Supplier Confirmations","TBD - validate in SAP Process Navigator / tenant","Invoice management and AP handoff","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Finance AP Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_PO","MM-PUR-GF-MON","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
"Source-to-Pay / Procure-to-Pay","P2P/S2P","P2P requisition, purchase order and approvals","Monitoreo PO","F2358","Monitor Purchase Order Items","TBD - validate in SAP Process Navigator / tenant","Operational procurement and approvals","Internally validated candidate - official scope ID pending","Not confirmed - validate scope item, process flow, test script and country/edition availability","Pending - confirm activated scope and role visibility in tenant","TBD - link SAP Best Practices / Cloud ALM test script","Procurement Owner","TBD - standard first","Open","Si","SAP_PRC_BC_PURCHASER_PO","MM-PUR-GF-MON","docs/deliverables/s4hana-fiori-p2p-s2p-app-inventory.md"
